Datetime,Water_Temp
2020-12-10 17:10,3.05
2020-12-21 15:30,4.0
2020-12-21 16:00,2.69
2020-12-21 16:30,-0.25
2020-12-21 17:00,-2.39
2020-12-21 17:30,-3.44
2020-12-21 18:00,-3.32
2020-12-21 18:30,-4.76
2020-12-21 19:00,-6.62
2020-12-21 19:30,-7.31
2020-12-21 20:00,-7.91
2020-12-21 20:30,-8.44
2020-12-21 21:00,-9.06
2020-12-21 21:30,-9.69
2020-12-21 22:00,-10.41
2020-12-21 22:30,-10.62
2020-12-21 23:00,-11.26
2020-12-21 23:30,-11.62
2020-12-22 00:00,-11.88
2020-12-22 00:30,-12.46
2020-12-22 01:00,-12.94
2020-12-22 01:30,-13.12
2020-12-22 02:00,-13.4
2020-12-22 02:30,-13.84
2020-12-22 03:00,-14.07
2020-12-22 03:30,-14.09
2020-12-22 04:00,-14.59
2020-12-22 04:30,-14.65
2020-12-22 05:00,-15.19
2020-12-22 05:30,-15.55
2020-12-22 06:00,-15.38
2020-12-22 06:30,-15.81
2020-12-22 07:00,-16.0
2020-12-22 07:30,-16.06
2020-12-22 08:00,-15.38
2020-12-22 08:30,-9.81
2020-12-22 09:00,-1.75
2020-12-22 09:30,1.88
2020-12-22 10:00,6.92
2020-12-22 10:30,11.3
2020-12-22 11:00,15.2
2020-12-22 11:30,18.5
2020-12-22 12:00,19.27
2020-12-22 12:30,22.04
2020-12-22 13:00,23.65
2020-12-22 13:30,25.56
2020-12-22 14:00,24.47
2020-12-22 14:30,18.62
2020-12-22 15:00,8.67
2020-12-22 15:30,4.25
2020-12-22 16:00,2.06
2020-12-22 16:30,0.02
2020-12-22 17:00,-1.51
2020-12-22 17:30,-2.69
2020-12-22 18:00,-4.4
2020-12-22 18:30,-5.02
2020-12-22 19:00,-6.01
2020-12-22 19:30,-7.31
2020-12-22 20:00,-8.25
2020-12-22 20:30,-8.94
2020-12-22 21:00,-9.9
2020-12-22 21:30,-10.81
2020-12-22 22:00,-11.41
2020-12-22 22:30,-11.88
2020-12-22 23:00,-12.17
2020-12-22 23:30,-12.84
2020-12-23 00:00,-13.34
2020-12-23 00:30,-12.69
2020-12-23 01:00,-13.14
2020-12-23 01:30,-13.46
2020-12-23 02:00,-14.44
2020-12-23 02:30,-14.81
2020-12-23 03:00,-14.64
2020-12-23 03:30,-15.12
2020-12-23 04:00,-15.36
2020-12-23 04:30,-16.01
2020-12-23 05:00,-15.99
2020-12-23 05:30,-16.2
2020-12-23 06:00,-16.12
2020-12-23 06:30,-16.14
2020-12-23 07:00,-15.97
2020-12-23 07:30,-16.19
2020-12-23 08:00,-14.44
2020-12-23 08:30,-11.62
2020-12-23 09:00,-7.75
2020-12-23 09:30,-6.27
2020-12-23 10:00,-0.51
2020-12-23 10:30,2.79
2020-12-23 11:00,6.15
2020-12-23 11:30,10.99
2020-12-23 12:00,14.88
2020-12-23 12:30,18.44
2020-12-23 13:00,19.86
2020-12-23 13:30,19.75
2020-12-23 14:00,21.32
2020-12-23 14:30,18.12
2020-12-23 15:00,6.42
2020-12-23 15:30,2.69
2020-12-23 16:00,0.9
2020-12-23 16:30,-1.06
2020-12-23 17:00,-2.75
2020-12-23 17:30,-4.25
2020-12-23 18:00,-5.0
2020-12-23 18:30,-6.57
2020-12-23 19:00,-7.06
2020-12-23 19:30,-7.85
2020-12-23 20:00,-8.5
2020-12-23 20:30,-9.34
2020-12-23 21:00,-9.94
2020-12-23 21:30,-10.94
2020-12-23 22:00,-11.81
2020-12-23 22:30,-12.19
2020-12-23 23:00,-12.66
2020-12-23 23:30,-12.8
2020-12-24 00:00,-12.84
2020-12-24 00:30,-12.81
2020-12-24 01:00,-13.25
2020-12-24 01:30,-13.88
2020-12-24 02:00,-14.64
2020-12-24 02:30,-14.59
2020-12-24 03:00,-14.81
2020-12-24 03:30,-15.19
2020-12-24 04:00,-15.31
2020-12-24 04:30,-15.4
2020-12-24 05:00,-15.56
2020-12-24 05:30,-15.49
2020-12-24 06:00,-16.0
2020-12-24 06:30,-15.46
2020-12-24 07:00,-15.75
2020-12-24 07:30,-16.06
2020-12-24 08:00,-15.0
2020-12-24 08:30,-10.61
2020-12-24 09:00,-4.21
2020-12-24 09:30,-0.45
2020-12-24 10:00,4.07
2020-12-24 10:30,8.67
2020-12-24 11:00,12.75
2020-12-24 11:30,15.02
2020-12-24 12:00,14.44
2020-12-24 12:30,17.94
2020-12-24 13:00,16.39
2020-12-24 13:30,18.76
2020-12-24 14:00,18.0
2020-12-24 14:30,17.44
2020-12-24 15:00,8.0
2020-12-24 15:30,3.56
2020-12-24 16:00,2.81
2020-12-24 16:30,1.67
2020-12-24 17:00,-0.51
2020-12-24 17:30,-1.8
2020-12-24 18:00,-3.0
2020-12-24 18:30,-3.04
2020-12-24 19:00,-3.31
2020-12-24 19:30,-3.66
2020-12-24 20:00,-4.06
2020-12-24 20:30,-3.64
2020-12-24 21:00,-4.34
2020-12-24 21:30,-4.4
2020-12-24 22:00,-4.75
2020-12-24 22:30,-5.26
2020-12-24 23:00,-5.44
2020-12-24 23:30,-6.3
2020-12-25 00:00,-7.88
2020-12-25 00:30,-8.65
2020-12-25 01:00,-8.34
2020-12-25 01:30,-8.44
2020-12-25 02:00,-10.09
2020-12-25 02:30,-10.12
2020-12-25 03:00,-11.19
2020-12-25 03:30,-12.36
2020-12-25 04:00,-13.44
2020-12-25 04:30,-13.75
2020-12-25 05:00,-13.38
2020-12-25 05:30,-13.9
2020-12-25 06:00,-14.81
2020-12-25 06:30,-14.49
2020-12-25 07:00,-13.65
2020-12-25 07:30,-14.19
2020-12-25 08:00,-12.32
2020-12-25 08:30,-9.12
2020-12-25 09:00,1.22
2020-12-25 09:30,-0.11
2020-12-25 10:00,3.88
2020-12-25 10:30,11.75
2020-12-25 11:00,15.06
2020-12-25 11:30,19.38
2020-12-25 12:00,19.3
2020-12-25 12:30,21.8
2020-12-25 13:00,22.92
2020-12-25 13:30,24.81
2020-12-25 14:00,22.19
2020-12-25 14:30,18.12
2020-12-25 15:00,9.06
2020-12-25 15:30,4.74
2020-12-25 16:00,4.21
2020-12-25 16:30,1.92
2020-12-25 17:00,-0.94
2020-12-25 17:30,-3.0
2020-12-25 18:00,-4.75
2020-12-25 18:30,-5.17
2020-12-25 19:00,-6.6
2020-12-25 19:30,-7.2
2020-12-25 20:00,-6.62
2020-12-25 20:30,-7.38
2020-12-25 21:00,-8.3
2020-12-25 21:30,-8.39
2020-12-25 22:00,-10.2
2020-12-25 22:30,-11.0
2020-12-25 23:00,-10.97
2020-12-25 23:30,-10.9
2020-12-26 00:00,-11.82
2020-12-26 00:30,-12.76
2020-12-26 01:00,-12.12
2020-12-26 01:30,-12.32
2020-12-26 02:00,-12.9
2020-12-26 02:30,-12.56
2020-12-26 03:00,-13.71
2020-12-26 03:30,-14.31
2020-12-26 04:00,-14.56
2020-12-26 04:30,-14.81
2020-12-26 05:00,-15.42
2020-12-26 05:30,-15.74
2020-12-26 06:00,-15.95
2020-12-26 06:30,-16.0
2020-12-26 07:00,-16.31
2020-12-26 07:30,-16.25
2020-12-26 08:00,-15.55
2020-12-26 08:30,-9.74
2020-12-26 09:00,-2.84
2020-12-26 09:30,2.75
2020-12-26 10:00,6.46
2020-12-26 10:30,13.19
2020-12-26 11:00,15.09
2020-12-26 11:30,18.95
2020-12-26 12:00,19.62
2020-12-26 12:30,23.16
2020-12-26 13:00,23.04
2020-12-26 13:30,23.85
2020-12-26 14:00,23.99
2020-12-26 14:30,19.88
2020-12-26 15:00,8.75
2020-12-26 15:30,4.12
2020-12-26 16:00,2.34
2020-12-26 16:30,-0.25
2020-12-26 17:00,-2.11
2020-12-26 17:30,-4.0
2020-12-26 18:00,-4.55
2020-12-26 18:30,-5.76
2020-12-26 19:00,-6.8
2020-12-26 19:30,-6.0
2020-12-26 20:00,-6.94
2020-12-26 20:30,-7.94
2020-12-26 21:00,-8.51
2020-12-26 21:30,-10.02
2020-12-26 22:00,-10.81
2020-12-26 22:30,-11.12
2020-12-26 23:00,-11.81
2020-12-26 23:30,-11.76
2020-12-27 00:00,-12.62
2020-12-27 00:30,-12.75
2020-12-27 01:00,-13.19
2020-12-27 01:30,-12.94
2020-12-27 02:00,-13.32
2020-12-27 02:30,-14.27
2020-12-27 03:00,-14.62
2020-12-27 03:30,-15.3
2020-12-27 04:00,-15.56
2020-12-27 04:30,-15.64
2020-12-27 05:00,-15.89
2020-12-27 05:30,-16.4
2020-12-27 06:00,-16.25
2020-12-27 06:30,-16.5
2020-12-27 07:00,-17.36
2020-12-27 07:30,-16.97
2020-12-27 08:00,-16.81
2020-12-27 08:30,-10.65
2020-12-27 09:00,-2.2
2020-12-27 09:30,2.7
2020-12-27 10:00,6.35
2020-12-27 10:30,12.62
2020-12-27 11:00,15.54
2020-12-27 11:30,19.99
2020-12-27 12:00,21.66
2020-12-27 12:30,24.88
2020-12-27 13:00,24.46
2020-12-27 13:30,22.89
2020-12-27 14:00,24.75
2020-12-27 14:30,14.5
2020-12-27 15:00,10.56
2020-12-27 15:30,7.64
2020-12-27 16:00,5.05
2020-12-27 16:30,2.52
2020-12-27 17:00,0.81
2020-12-27 17:30,-0.81
2020-12-27 18:00,-1.25
2020-12-27 18:30,-1.75
2020-12-27 19:00,-1.5
2020-12-27 19:30,-1.51
2020-12-27 20:00,-1.81
2020-12-27 20:30,-2.17
2020-12-27 21:00,-2.56
2020-12-27 21:30,-2.82
2020-12-27 22:00,-3.06
2020-12-27 22:30,-3.57
2020-12-27 23:00,-3.62
2020-12-27 23:30,-3.81
2020-12-28 00:00,-3.82
2020-12-28 00:30,-4.09
2020-12-28 01:00,-4.5
2020-12-28 01:30,-4.26
2020-12-28 02:00,-4.31
2020-12-28 02:30,-5.0
2020-12-28 03:00,-4.99
2020-12-28 03:30,-5.4
2020-12-28 04:00,-5.66
2020-12-28 04:30,-6.25
2020-12-28 05:00,-5.88
2020-12-28 05:30,-5.69
2020-12-28 06:00,-6.11
2020-12-28 06:30,-6.5
2020-12-28 07:00,-6.14
2020-12-28 07:30,-6.5
2020-12-28 08:00,-5.81
2020-12-28 08:30,-5.59
2020-12-28 09:00,-4.95
2020-12-28 09:30,-3.79
2020-12-28 10:00,-0.12
2020-12-28 10:30,11.85
2020-12-28 11:00,4.25
2020-12-28 11:30,3.5
2020-12-28 12:00,12.19
2020-12-28 12:30,9.81
2020-12-28 13:00,5.0
2020-12-28 13:30,1.61
2020-12-28 14:00,0.25
2020-12-28 14:30,1.56
2020-12-28 15:00,0.67
2020-12-28 15:30,1.06
2020-12-28 16:00,0.77
2020-12-28 16:30,0.26
2020-12-28 17:00,-1.34
2020-12-28 17:30,-3.01
2020-12-28 18:00,-3.05
2020-12-28 18:30,-2.91
2020-12-28 19:00,-3.12
2020-12-28 19:30,-3.27
2020-12-28 20:00,-3.64
2020-12-28 20:30,-5.56
2020-12-28 21:00,-7.94
2020-12-28 21:30,-9.1
2020-12-28 22:00,-8.34
2020-12-28 22:30,-9.56
2020-12-28 23:00,-10.19
2020-12-28 23:30,-10.06
2020-12-29 00:00,-10.94
2020-12-29 00:30,-11.81
2020-12-29 01:00,-11.64
2020-12-29 01:30,-11.72
2020-12-29 02:00,-12.79
2020-12-29 02:30,-13.3
2020-12-29 03:00,-14.06
2020-12-29 03:30,-13.76
2020-12-29 04:00,-14.38
2020-12-29 04:30,-14.12
2020-12-29 05:00,-14.62
2020-12-29 05:30,-15.25
2020-12-29 06:00,-15.12
2020-12-29 06:30,-16.11
2020-12-29 07:00,-15.76
2020-12-29 07:30,-16.31
2020-12-29 08:00,-14.75
2020-12-29 08:30,-9.99
2020-12-29 09:00,-1.94
2020-12-29 09:30,1.06
2020-12-29 10:00,5.6
2020-12-29 10:30,10.12
2020-12-29 11:00,13.55
2020-12-29 11:30,16.62
2020-12-29 12:00,15.19
2020-12-29 12:30,11.21
2020-12-29 13:00,14.26
2020-12-29 13:30,13.09
